ID,mjd,z,zErr,zWarning,cx,cy,cz,sciencePrimary,legacyPrimary,seguePrimary,segue1Primary,segue2Primary,bossPrimary,sdssPrimary,objID,mode,nChild,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,fiberMag_u,fiberMag_g,fiberMag_r,fiberMag_i,fiberMag_z,fiberMagErr_u,fiberMagErr_g,fiberMagErr_r,fiberMagErr_i,fiberMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,mRrCc_r,mRrCcErr_r,score,resolveStatus,calibStatus_u,calibStatus_g,calibStatus_r,calibStatus_i,calibStatus_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,dered_u,dered_g,dered_r,dered_i,dered_z,p_cs,p_el,label
621,51633,0.1668149,3.237786E-5,0,-0.863322439315337,0.504252478778374,-0.0200948605489362,1,1,1,0,0,0,0,1237651799623336122,1,0,21.76412,19.80868,18.61553,18.12555,17.68849,0.147615,0.02316067,0.01504371,0.01657189,0.02426505,21.74606,19.80595,18.59771,18.09284,17.69856,0.13283,0.01619843,0.007186693,0.006614031,0.01914549,21.76057,18.64205,17.46211,17.0049,16.64275,1.529829,0.06650475,0.06376196,0.05941027,0.0586046,20.67189,18.59895,17.40289,16.90131,16.51862,0.1327246,0.01248578,0.007081236,0.006678107,0.01499955,20.71562,18.54047,17.40287,16.9481,16.55616,0.1298686,0.01248058,0.007081236,0.006672835,0.0153372,10.07976,0.08479044,0.8281288,257,1,1,1,1,1,0.1600429,0.1247044,0.08626989,0.06410778,0.04768441,20.51184,18.47424,17.31662,16.8372,16.47094,0.028999999165535,0.794000029563904,2
622,51633,0.06053571,2.07382E-5,0,-0.862813450441403,0.505269629173069,-0.0159859805051103,1,1,1,0,0,0,0,1237648720143712465,1,0,21.03251,19.45177,18.49034,18.17299,17.79684,0.06842999,0.03015965,0.0167394,0.01403709,0.02477663,21.12042,19.30804,18.43423,18.05425,17.73903,0.06240529,0.01085073,0.006219967,0.006139189,0.01534096,19.85557,17.96796,17.09632,16.75331,16.38104,0.1513592,0.01652294,0.01056474,0.01161602,0.03051409,19.56628,17.77236,16.90207,16.52229,16.21778,0.05528704,0.007669178,0.005449517,0.005651256,0.01308429,19.53538,17.80082,16.9642,16.6044,16.21305,0.05577496,0.007762386,0.005496062,0.005710431,0.01316591,19.16405,0.1269444,0.842676,257,24577,24577,24577,24577,24577,0.1625438,0.1266531,0.087618,0.06510957,0.04842955,19.40374,17.6457,16.81445,16.45718,16.16935,0.181999996304512,0.773000001907349,2
623,51633,0.08993394,1.018282E-5,0,-0.865921651250874,0.500160573729914,-0.0043697117895373,1,1,1,0,0,0,0,1237651800697209048,1,0,20.98316,19.83674,19.33997,19.1274,18.81801,0.07559724,0.02990437,0.01930667,0.02219886,0.04131314,20.67206,19.48051,18.87125,18.49233,18.32567,0.06731231,0.01108722,0.01046428,0.01058356,0.03424974,19.22324,17.85959,17.23279,16.89892,16.81349,0.103042,0.0142484,0.0126064,0.01359698,0.05288548,19.07342,17.83297,17.22733,16.87853,16.69398,0.04938614,0.0080835,0.007035969,0.00735718,0.02308918,19.1632,17.83628,17.20267,16.85439,16.70374,0.05556108,0.008082855,0.007101429,0.007484744,0.02340291,43.4351,0.4113152,0.8494083,257,1,1,1,1,1,0.1349229,0.105131,0.07272914,0.05404554,0.04019996,18.9385,17.72784,17.1546,16.82449,16.65378,0.26800000667572,0.63400000333786,2
624,51909,0.30397,7.889532E-5,0,-0.887523340074325,0.460745691411469,0.00396593861278978,1,1,1,0,0,0,0,1237648721755570343,1,0,23.01689,21.54149,19.97671,19.28688,18.76002,0.3198586,0.04781731,0.02077181,0.02006069,0.04134727,23.07315,21.32167,19.75109,19.07075,18.62955,0.4152644,0.0472928,0.01460615,0.01531973,0.04457242,20.92189,20.00797,18.63217,17.79759,17.38615,0.2938623,0.06521714,0.029093,0.02757828,0.06768247,21.66122,19.9306,18.38339,17.67168,17.20993,0.2974522,0.03375174,0.01381505,0.0113454,0.03014667,20.1501,19.75508,18.51836,17.61516,17.22356,0.3209637,0.03401731,0.01403956,0.0113317,0.03242485,13.57912,0.2762783,0.8905117,257,24577,24577,24577,24577,24577,0.1196646,0.09324184,0.06450427,0.04793359,0.03565378,21.54155,19.83735,18.31889,17.62375,17.17427,0.0419999994337559,0.708000004291534,2
625,53498,0.04014117,1.545601E-5,0,-0.45834959634706,-0.879073154377476,0.130942876023561,1,1,1,0,0,0,0,1237661950816289450,1,0,21.79667,20.84454,20.53127,20.34473,20.02414,0.2096446,0.03167042,0.03174826,0.03852952,0.09886422,21.96665,20.80193,20.32195,19.98306,19.83621,0.2232824,0.03042511,0.02908246,0.0332094,0.09441476,18.71641,18.14183,17.64075,17.58736,18.71067,0.1431403,0.03624476,0.02820664,0.05687254,0.5281975,19.01738,18.07463,17.58185,17.34554,17.17212,0.07631328,0.01451599,0.01511274,0.01998709,0.05015805,18.56003,17.98625,17.52261,17.38373,17.3403,0.07967789,0.01489552,0.01550198,0.02024417,0.04973065,202.948,4.796617,0.8336443,257,24577,24577,24577,24577,24577,0.1823748,0.1421052,0.09830775,0.0730532,0.05433815,18.835,17.93253,17.48354,17.27248,17.11778,0.455000013113022,0.344999998807907,0
626,51630,0.0630479,1.709645E-5,0,-0.828976288928513,0.55927872373224,-0.00237098602854662,1,1,1,0,0,0,0,1237648721215815939,1,0,21.0619,19.1166,18.14127,17.72529,17.26252,0.06727053,0.022316,0.01670859,0.01458464,0.02125479,20.90657,19.07803,18.05797,17.5517,17.16916,0.06674501,0.008804436,0.005410346,0.00509536,0.01249812,19.51682,17.83554,16.89284,16.41639,16.03511,0.09095361,0.01551773,0.01261502,0.0114554,0.02218878,19.50633,17.69065,16.6996,16.21104,15.8069,0.05158017,0.006720214,0.004548632,0.004422002,0.009692146,19.49867,17.65624,16.73771,16.29243,15.86445,0.0500331,0.006758145,0.004573554,0.004443921,0.009707534,14.75056,0.06458765,0.8460586,257,24577,24577,24577,24577,24577,0.3346427,0.2607513,0.1803866,0.1340466,0.09970601,19.17169,17.4299,16.51921,16.07699,15.70719,0.35699999332428,0.570999979972839,2
627,51630,0.3458818,7.780716E-5,0,-0.827250309165728,0.561831128210845,-0.00164601292128328,1,1,1,0,0,0,0,1237648721215750443,1,0,23.633,21.48965,19.84449,19.21317,18.8484,0.5019103,0.05665383,0.02385392,0.02445186,0.03989831,24.26069,21.62924,19.85306,19.191,18.76526,0.8444542,0.06330712,0.01564103,0.01264288,0.04502023,21.73526,20.3767,18.78562,18.17314,17.63474,0.660165,0.1157527,0.04229849,0.03986356,0.08064522,23.05056,20.51118,18.77374,18.0977,17.675,0.7825279,0.04762602,0.01500467,0.01273414,0.03263081,22.45366,20.25437,18.7738,18.14998,17.55698,0.5019017,0.0474254,0.01500467,0.01273053,0.03708979,8.732398,0.1937307,0.850709,257,24577,24577,24577,24577,24577,0.2921235,0.2276207,0.1574669,0.1170148,0.08703751,22.75844,20.28356,18.61628,17.98069,17.58796,0.0799999982118607,0.839999973773956,2
628,51608,0.06268381,1.513191E-5,0,-0.855477532435194,0.517746709148966,0.00982530732385471,1,1,1,0,0,0,0,1237651801770426430,1,0,20.84291,19.03383,18.15492,17.5731,17.08663,0.07010733,0.01966609,0.01351483,0.01741329,0.01628892,20.76036,18.87025,17.85962,17.34182,16.93832,0.06136909,0.007421754,0.00461139,0.005107918,0.01058193,17.96125,16.6257,15.75354,15.32021,15.06423,0.1413073,0.02289451,0.0198998,0.01977786,0.02380202,18.29272,16.50344,15.57236,15.08171,14.71362,0.03747704,0.00508323,0.003751393,0.003739317,0.007157127,17.84235,16.39091,15.64014,15.21047,14.84825,0.03759322,0.005130673,0.003795756,0.003763969,0.007156312,84.38473,0.3859672,0.8443423,257,1,1,1,1,1,0.1207657,0.09409978,0.06509779,0.04837464,0.03598185,18.17195,16.40934,15.50726,15.03334,14.67764,0.949000000953674,0.0509999990463257,1
629,51608,0.08021554,5.945087E-6,0,-0.857673440542975,0.514117900384446,0.00889122553220909,1,1,1,0,0,0,0,1237654670808907915,1,0,20.24759,19.03546,18.49286,18.15367,17.90288,0.04732431,0.01538536,0.01303303,0.0143153,0.03046221,20.32796,19.08078,18.4706,18.11184,17.91219,0.05168168,0.009345411,0.007634006,0.008412392,0.02262701,19.44577,18.22501,17.60945,17.2568,17.07783,0.07883896,0.01291025,0.01128604,0.01292653,0.03765585,19.32903,18.0765,17.4725,17.10862,16.89212,0.04121906,0.007835731,0.006552815,0.007116447,0.01757026,19.35409,18.14721,17.53687,17.17549,16.96136,0.04459362,0.007871507,0.006587348,0.007158116,0.01762594,11.29243,0.08187308,0.8200831,257,1,8193,8193,8193,8193,0.1154492,0.08995727,0.06223203,0.04624506,0.03439783,19.21358,17.98655,17.41027,17.06237,16.85773,0.218999996781349,0.625,2
630,51633,0.04516219,7.812687E-6,0,-0.870468642996491,0.492209729568059,-0.00373144454401269,1,1,1,0,0,0,0,1237651800697471092,1,0,21.42052,20.06849,19.9814,19.7568,19.30958,0.1021914,0.02394952,0.02264948,0.02648488,0.06318913,21.13158,19.89195,19.43859,19.22925,19.05952,0.09354089,0.01652259,0.01601259,0.01888742,0.06346612,18.59613,17.61428,17.25997,17.07923,17.05961,0.09465973,0.01769279,0.01431818,0.02566167,0.1060693,18.82688,17.60828,17.23012,17.02091,16.93076,0.04945302,0.008660506,0.00913316,0.01109016,0.03927707,18.50388,17.53341,17.11913,16.93044,16.87924,0.05065968,0.008683584,0.009499177,0.01149721,0.04036583,100.527,1.42281,0.8774303,257,1,1,1,1,1,0.1636352,0.1275035,0.08820631,0.06554674,0.04875473,18.66324,17.48077,17.14192,16.95537,16.88201,0.64300000667572,0.23199999332428,1
631,53138,0.08117016,3.350643E-5,0,-0.974632878263579,0.0775891998561576,0.209930151891845,1,1,1,0,0,0,0,1237661812270760106,1,0,20.90886,19.07546,18.22919,17.791,17.47284,0.08387138,0.02198485,0.0129734,0.02176077,0.02372988,21.1352,19.2216,18.30781,17.89301,17.55186,0.09251951,0.00955254,0.006681117,0.006622736,0.01718833,19.1799,17.58026,16.68108,16.26594,15.98417,0.1169462,0.01343212,0.01082241,0.01127243,0.02904611,19.18818,17.30179,16.40282,15.98208,15.64861,0.06274594,0.006498784,0.004809438,0.00486379,0.0120409,18.70827,17.40193,16.53395,16.09465,15.8048,0.06247522,0.006601838,0.004880353,0.004936955,0.01220453,40.35909,0.2218866,0.8092831,257,1,24577,24577,24577,24577,0.1515978,0.1181239,0.0817176,0.06072493,0.04516819,19.03658,17.18367,16.3211,15.92136,15.60344,0.174999997019768,0.806999981403351,2
632,51630,0.08926281,2.055173E-5,0,-0.832004797649836,0.554385539482807,-0.0206080154312032,1,1,1,0,0,0,0,1237650794609442930,1,0,20.3295,18.66676,17.98268,17.60565,17.37234,0.0455987,0.01997422,0.01440133,0.01533211,0.01982707,20.50566,18.80888,18.07017,17.73086,17.48721,0.0432648,0.007374041,0.005772083,0.006136406,0.01416162,19.67081,17.96714,17.18483,16.84509,16.6091,0.08183921,0.0110861,0.009536924,0.01090683,0.02368721,19.57475,17.8407,17.09549,16.75382,16.52479,0.04163507,0.006347053,0.004993983,0.005076481,0.01140857,19.7198,17.90413,17.0959,16.77043,16.51526,0.0415035,0.006332382,0.004994259,0.005074427,0.0114066,10.19126,0.0464606,0.8368317,257,24577,24577,24577,24577,24577,0.2011929,0.1567681,0.1084515,0.08059106,0.05994494,19.37356,17.68393,16.98703,16.67323,16.46485,0.14300000667572,0.75,2
633,51630,0.05654794,1.527598E-5,0,-0.837708850505697,0.546069487163111,-0.00721089272142102,1,1,1,0,0,0,0,1237650795683446947,1,0,20.68615,18.92045,17.90598,17.39371,17.00927,0.05574489,0.01701218,0.01089047,0.01398802,0.0183375,20.83066,18.99643,17.99557,17.48738,17.11361,0.06235144,0.006786822,0.005208188,0.004727862,0.01120807,19.87335,18.17405,17.19273,16.7154,16.35269,0.09021821,0.01300007,0.01136495,0.01000769,0.01883608,19.95377,18.11922,17.11747,16.62029,16.21903,0.05072834,0.00688127,0.004860246,0.004623717,0.00935539,19.84538,18.07766,17.11745,16.67705,16.3117,0.05061744,0.00687905,0.004860246,0.004618863,0.009339713,8.292274,0.03321966,0.8432845,257,16385,24577,24577,24577,24577,0.5727902,0.4463143,0.3087581,0.2294404,0.1706615,19.38098,17.67291,16.80871,16.39085,16.04836,0.119999997317791,0.720000028610229,2
634,51630,0.1308193,2.707374E-5,0,-0.836538030964214,0.547892585435159,-0.00422345542102626,1,1,1,0,0,0,0,1237650795683381563,1,0,22.78009,20.67805,19.61788,19.09705,18.72488,0.3060185,0.0273654,0.01706682,0.01711664,0.03481766,22.25303,20.5512,19.46884,18.92915,18.60538,0.2058578,0.02397402,0.01434458,0.01178986,0.03495108,20.41854,18.99125,18.0412,17.58018,17.36473,0.2324162,0.03045322,0.0202225,0.01968382,0.06336869,21.05223,19.10347,18.07089,17.59088,17.24147,0.1720359,0.01591488,0.01007874,0.009454467,0.02520022,20.57346,18.94924,17.94944,17.46923,17.23401,0.1647054,0.01601986,0.01030372,0.009667042,0.02550177,32.74758,0.5084526,0.8453789,257,16385,24577,24577,24577,24577,0.5927175,0.4618414,0.3194998,0.2374226,0.1765988,20.45951,18.64162,17.75139,17.35345,17.06487,0.181999996304512,0.787999987602234,2
635,51630,0.384653,1.139746E-4,0,-0.831457665192455,0.555345443487172,-0.0164191775295708,1,1,1,0,0,0,0,1237648720142205527,1,0,22.68595,22.03758,20.29502,19.63427,19.18645,0.3899659,0.08726742,0.03316544,0.03244213,0.05524612,23.04909,21.98325,20.26204,19.54346,19.1351,0.488649,0.09548195,0.02945274,0.02952006,0.05021134,21.75127,20.77472,19.13003,18.33777,17.99118,0.6481735,0.162774,0.06284826,0.05300457,0.1117931,21.76381,20.62131,18.9196,18.20224,17.78454,0.3399566,0.06448091,0.02075738,0.01705392,0.04291368,22.68586,20.64944,19.01352,18.24136,17.99168,0.3112039,0.0651129,0.02098201,0.01727718,0.04258482,17.74471,0.6480003,0.8346104,257,24577,24577,24577,24577,24577,0.2524895,0.1967381,0.1361025,0.1011387,0.07522865,21.51132,20.42457,18.7835,18.1011,17.70932,0.0879999995231628,0.614000022411346,2
636,51630,0.02660205,1.576805E-5,0,-0.827488722971654,0.561358466561763,0.0117934462379275,1,1,1,0,0,0,0,1237648722289492179,1,0,20.58635,18.59027,17.74154,17.3184,16.95041,0.05145693,0.01795529,0.01347253,0.01670277,0.01672988,20.50329,18.63284,17.68094,17.20601,16.85269,0.04927471,0.005965075,0.004349388,0.004308396,0.009141257,18.86205,17.14063,16.18154,15.74348,15.4367,0.07998102,0.008935913,0.01372599,0.01587112,0.01550569,18.77625,16.9478,16.03059,15.56422,15.21028,0.03238922,0.004883589,0.003595112,0.003647352,0.006675737,18.71982,16.99035,16.09514,15.65142,15.27803,0.03252812,0.004911825,0.00362293,0.003672553,0.006720028,34.81037,0.1244039,0.8321085,257,24577,24577,24577,24577,24577,0.4940613,0.3849692,0.2663199,0.1979042,0.1472044,18.28218,16.56283,15.76427,15.36632,15.06308,0.703999996185303,0.25900000333786,1
637,51630,0.1224862,4.063898E-5,0,-0.82755564319715,0.561382984943207,8.95337258383675E-4,1,1,1,0,0,0,0,1237650796219859174,1,0,22.78552,20.0888,18.99052,18.41876,17.92059,0.3939114,0.02125574,0.01733853,0.0283378,0.0324333,22.2313,20.17023,18.97487,18.4299,18.00253,0.262729,0.01873533,0.01492078,0.02179308,0.03228607,22.31572,19.08797,17.8793,17.4341,17.04384,1.541421,0.03193948,0.02785589,0.04685178,0.06937668,21.66815,18.97918,17.77423,17.26947,16.80927,0.2759902,0.01394979,0.008055587,0.007397878,0.01777136,21.96438,19.01392,17.79524,17.37201,16.98012,0.5052638,0.01401459,0.008078789,0.007401017,0.0177548,12.80438,0.1307564,0.855215,257,16385,24577,16385,24577,24577,0.395658,0.308294,0.2132764,0.1584872,0.1178854,21.27249,18.67089,17.56095,17.11099,16.69138,0.188999995589256,0.623000025749207,2
638,51630,0.06153553,1.03247E-5,0,-0.832721517772773,0.553428768352124,0.0170725568811811,1,1,1,0,0,0,0,1237650797293863180,1,0,21.66957,20.79591,20.00885,19.63628,19.31826,0.128965,0.02987261,0.02429605,0.02838285,0.06570729,21.87861,20.66904,19.99681,19.65978,19.36001,0.1614751,0.02634601,0.02171145,0.0237302,0.06320232,20.18985,18.2429,17.77256,17.46216,17.28361,0.4275289,0.03038198,0.02982568,0.03499952,0.1104923,19.63626,18.25036,17.70407,17.38222,17.17533,0.09354383,0.0139952,0.01206748,0.01341069,0.04018567,19.66274,18.16017,17.68525,17.313,17.23963,0.09361088,0.01395638,0.01216044,0.01379039,0.04030947,155.601,3.116635,0.809093,257,24577,24577,24577,24577,24577,0.6402718,0.4988955,0.3451336,0.2564712,0.1907675,18.99599,17.75146,17.35894,17.12575,16.98456,0.695999979972839,0.129999995231628,1
639,51630,0.1279921,3.081766E-5,0,-0.832514272412476,0.553688713469643,0.0186760489894787,1,1,1,0,0,0,0,1237648722826625191,1,0,21.3557,19.79166,18.4777,17.94143,17.46441,0.105184,0.02046922,0.0119618,0.0116814,0.01940944,21.57141,19.76535,18.50681,17.95189,17.5135,0.1249731,0.0140134,0.007297582,0.006890602,0.01509639,19.79663,18.3793,17.21462,16.66674,16.25117,0.157144,0.02131304,0.01152281,0.01254778,0.02732852,20.08317,18.2877,17.07583,16.52751,16.10555,0.09168501,0.01028402,0.005807311,0.005571676,0.01168648,19.59939,18.1987,17.09541,16.54586,16.18113,0.09042981,0.01035017,0.005825224,0.005579166,0.01167217,16.00584,0.111295,0.8226964,257,24577,24577,24577,24577,24577,0.6597933,0.5141065,0.3556565,0.2642909,0.1965839,19.42338,17.77359,16.72017,16.26322,15.90897,0.0970000028610229,0.83899998664856,2
640,51910,0.184905,4.688794E-5,0,-0.883573066864296,0.468291953288263,0.00113225327746763,1,1,1,0,0,0,0,1237654670273347768,1,0,22.49264,20.08966,18.98294,18.51098,18.15857,0.3684417,0.03062208,0.01542051,0.01695111,0.03216446,21.92019,20.16631,18.8896,18.40736,18.05956,0.2352389,0.01972648,0.008491585,0.01047043,0.02963333,23.03581,18.76051,17.4318,16.99527,16.70146,5.025025,0.03721055,0.03352999,0.02396046,0.0658351,21.08289,18.60772,17.33987,16.87257,16.55167,0.2866583,0.01479187,0.007934132,0.007934062,0.02282059,21.68801,18.57959,17.33987,16.89573,16.54386,0.2990352,0.01479507,0.007934132,0.007933101,0.02276002,14.28894,0.1535387,0.8356084,257,1,1,8193,8193,1,0.1335036,0.1040251,0.07196406,0.05347701,0.03977707,20.94939,18.50369,17.26791,16.8191,16.51189,0.0390000008046627,0.893999993801117,2
641,51909,0.1281628,4.352123E-5,0,-0.885129642757847,0.465277854996096,0.00787611335612184,1,1,1,0,0,0,0,1237654670810349654,1,0,20.30662,19.54888,18.98386,18.58305,18.33583,0.05214288,0.02223418,0.01427619,0.01438367,0.03401577,20.44131,19.54597,18.89343,18.48994,18.25281,0.0492387,0.01272,0.01034545,0.01126981,0.03033744,19.04678,17.83725,17.2034,16.90856,16.65054,0.09275794,0.01403903,0.01231395,0.0157036,0.04569732,18.86133,17.81108,17.15034,16.78568,16.54691,0.03924818,0.007870804,0.006591863,0.007430806,0.01983273,18.87446,17.8019,17.15034,16.83098,16.59798,0.039334,0.007869281,0.006591863,0.00745653,0.01991474,55.64328,0.5212646,0.7996581,257,1,8193,8193,8193,8193,0.1221051,0.09514349,0.06581982,0.04891118,0.03638094,18.73922,17.71594,17.08452,16.73676,16.51052,0.317999988794327,0.591000020503998,2
642,51909,0.09584015,1.866446E-5,0,-0.88524552052067,0.465122858308656,0.00104645920810374,1,1,1,0,0,0,0,1237654670273478782,1,0,20.40477,18.31202,17.44176,16.99307,16.5852,0.05744633,0.01613871,0.01550095,0.01234775,0.01980817,20.41863,18.39391,17.41689,16.96316,16.59624,0.05726016,0.006306775,0.00466678,0.004472223,0.01042123,19.00471,17.03228,16.05269,15.61164,15.325,0.1086728,0.0173516,0.0142053,0.01527668,0.02142423,19.05068,16.96451,15.9664,15.52497,15.17192,0.04575861,0.004739672,0.003521,0.003477174,0.007557619,19.07933,16.94688,15.9664,15.55199,15.29764,0.04588979,0.004740065,0.003521,0.003476848,0.007547468,12.58608,0.03494464,0.8303282,257,1,1,8193,8193,1,0.1166456,0.09088947,0.06287692,0.04672429,0.03475428,18.93404,16.87362,15.90353,15.47825,15.13717,0.090999998152256,0.666999995708466,2
643,53083,0.1419665,2.157743E-5,0,-0.969322280408616,0.108592440394906,0.220503965026751,1,1,1,0,0,0,0,1237661813343715475,1,0,21.85206,20.07028,19.22787,18.73623,18.33183,0.157851,0.02549237,0.0248269,0.01989293,0.03388584,21.80023,20.07131,19.10976,18.6493,18.25965,0.1540398,0.01622171,0.01154411,0.01218024,0.02774148,19.41128,18.35087,17.54917,17.07879,16.80025,0.1152389,0.01992397,0.01535715,0.01700604,0.04653266,20.05308,18.40992,17.53498,17.07296,16.70992,0.09189942,0.01096038,0.007803306,0.008296937,0.01915663,17.80047,18.28646,17.48871,17.02407,16.69623,0.07537498,0.01097541,0.00790957,0.008432562,0.01949846,42.69479,0.4735894,0.8277656,257,1,24577,24577,24577,24577,0.1610532,0.1254916,0.08681449,0.06451246,0.04798542,19.89202,18.28443,17.44817,17.00845,16.66194,0.477999985218048,0.522000014781952,2
644,53083,0.07844632,1.817237E-5,0,-0.967021645522589,0.102618851427726,0.233106217039441,1,1,1,0,0,0,0,1237661068184780991,1,0,20.17141,18.25467,17.53658,17.05341,16.58504,0.03908233,0.02679538,0.01393948,0.01501491,0.0183399,20.21862,18.21638,17.2634,16.84459,16.51283,0.034599,0.005177531,0.00292723,0.002830477,0.007685947,18.15126,16.4629,15.55524,15.13914,14.82128,0.05032231,0.01153833,0.01099103,0.01068874,0.01648355,18.34492,16.41196,15.48471,15.05446,14.71955,0.02478233,0.003806073,0.002948621,0.003026744,0.005808785,17.97957,16.38833,15.48475,15.09067,14.80181,0.02451119,0.003805626,0.002948621,0.003025675,0.005803898,11.90892,0.02354835,0.9325543,257,24577,24577,24577,24577,24577,0.14681,0.1143934,0.07913679,0.05880712,0.04374169,18.19811,16.29757,15.40557,14.99566,14.67581,0.0419999994337559,0.944999992847443,2
645,53498,0.3567565,1.026294E-4,0,-0.450138733895369,-0.883587681316721,0.129026856399801,1,1,1,0,0,0,0,1237661950816486575,1,0,24.05002,21.69327,20.1014,19.51531,19.01733,0.8830886,0.06352078,0.02255386,0.02364315,0.04612064,24.83166,21.86697,20.12808,19.49922,19.0974,1.031677,0.07260497,0.02438894,0.02145775,0.04521276,24.88828,20.46072,18.80369,18.25011,18.01883,7.326659,0.1364705,0.04751177,0.04344563,0.1350731,25.80643,20.46293,18.72935,18.1099,17.69534,1.699079,0.05480504,0.01812053,0.01602808,0.03731255,24.43924,20.35168,18.72939,18.19199,17.72723,1.020846,0.05667243,0.01812052,0.01598723,0.03734163,12.56643,0.3612418,0.8481899,257,24577,24577,24577,24577,24577,0.2302923,0.1794422,0.1241373,0.0922473,0.06861504,25.57614,20.28349,18.60521,18.01766,17.62672,0.0810000002384186,0.823000013828278,2
646,53498,0.3147758,7.305724E-5,0,-0.454795193564775,-0.881989377955333,0.123515460912163,1,1,1,0,0,0,0,1237662635839914676,1,0,23.78745,21.18655,19.56809,18.93185,18.52316,0.5354037,0.03990845,0.01694222,0.01900062,0.03281432,23.33342,21.14606,19.4225,18.78483,18.41631,0.5109207,0.04145441,0.01148057,0.01232109,0.0290716,21.96248,20.2542,18.4608,17.83038,17.54395,0.7104939,0.07671723,0.02882009,0.02372629,0.05438239,22.61961,20.13003,18.39879,17.76395,17.40649,0.501854,0.03082612,0.01083042,0.009333728,0.02192919,19.94128,20.19005,18.39874,17.75177,17.50933,0.2716664,0.03103272,0.01128508,0.009331066,0.02203592,6.695746,0.08878713,0.9507182,257,24577,24705,24577,24577,24705,0.2235266,0.1741704,0.1204903,0.0895372,0.06659923,22.39608,19.95586,18.2783,17.67441,17.3399,0.046000000089407,0.824999988079071,2
647,53884,0.1416705,4.408369E-5,0,-0.444274111101918,-0.888990424454355,0.110979905537294,1,1,1,0,0,0,0,1237662198827385467,1,0,22.46098,21.21211,20.00478,19.36675,18.64795,0.2091352,0.03736007,0.02149373,0.02035871,0.0308412,22.11135,20.53037,19.20426,18.53777,17.98286,0.2009801,0.02368518,0.01244881,0.008677049,0.02178645,20.27134,18.00049,16.87796,16.36601,15.997,0.5211755,0.03127363,0.01789246,0.01549619,0.04288656,20.05116,18.14,16.97333,16.42106,15.93532,0.1331703,0.01455868,0.007761268,0.007495512,0.01468577,19.36571,18.00108,16.88101,16.39347,15.90031,0.1356853,0.01444275,0.008014466,0.007702718,0.01510418,114.3336,1.267089,0.9297773,257,24577,24577,24577,24577,24577,0.2296298,0.178926,0.1237802,0.09198195,0.06841767,19.82153,17.96107,16.84955,16.32908,15.86691,0.779999971389771,0.180000007152557,1
648,53501,0.1066173,1.617712E-5,0,-0.418100292334083,-0.897044452485917,0.14319006883997,1,1,1,0,0,0,0,1237668348686041181,1,0,20.38275,18.92534,17.81436,17.49803,17.21854,0.05827366,0.0145011,0.01617889,0.02194058,0.025642,20.56665,19.04183,18.09801,17.58784,17.22452,0.05698305,0.008967399,0.009893769,0.01415311,0.01834862,19.66784,17.88202,16.92053,16.49844,16.25721,0.1238896,0.01501977,0.01810504,0.03644191,0.05439476,19.45925,17.7612,16.7737,16.30985,15.99735,0.0524977,0.006764851,0.00478423,0.004452066,0.008574094,19.71856,17.79345,16.82501,16.39056,16.13365,0.06319539,0.006805234,0.004805841,0.004472717,0.008577907,22.87998,0.1085754,0.7926495,257,24577,24577,24577,24577,24577,0.2662287,0.2074436,0.1435085,0.1066422,0.07932222,19.19302,17.55376,16.63019,16.20321,15.91803,0.0370000004768372,0.777999997138977,2
649,51910,0.1772463,3.809416E-5,0,-0.879677917574021,0.475452189951858,0.0105818903139219,1,1,1,0,0,0,0,1237651801771671760,1,0,21.34725,19.81936,18.83072,18.33752,17.91005,0.09869149,0.02307899,0.01405654,0.02755771,0.0264738,21.38958,19.7562,18.6893,18.19467,17.90719,0.1152422,0.01521634,0.009240318,0.009026608,0.02187156,20.43595,18.83028,17.78409,17.30691,17.00747,0.1783839,0.02104625,0.01288178,0.01302954,0.03397556,20.58342,18.91759,17.85298,17.36263,17.04943,0.09188756,0.01211787,0.007627603,0.007481356,0.01725645,20.09797,18.74683,17.731,17.24959,16.9197,0.08800954,0.01224334,0.007702473,0.007549769,0.01740957,12.23257,0.1112941,0.8328832,257,1,1,1,1,1,0.1597472,0.1244739,0.08611047,0.0639893,0.04759629,20.42367,18.79311,17.76686,17.29864,17.00183,0.0419999994337559,0.708000004291534,2
